Unique_ID,Reference,yyyy,mm,Location,waters,Zone,Technology,Technology.mentioned,Effort,method,precision..high..med..low.,latitude,longitude,Fish,Details,lgest.spper,units,weight_conversion,largest.jewfish,largest.dhufish.kg,number,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units
1087,"ST 27101996, p.89",1996,10,Cockburn Sound,coastal,9,,,1 fisher,boat,,,,spper,17.3 kg,17.3,kg,1,,0,1,0,1,,,,,,,1,fisher,,,,,,17.3 kg,17.3 kg,spper 17.3 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,17.3,,,TRUE,FALSE,TRUE_FALSE
1086,"ST 22091996, p.75",1996,9,"Five Fathom Bank, west side, 21 m depth",midshore,8,,,1 party,boat,,,,jewfish,21 kg,,kg,1,21,21,1,1,0,,Joe Vasiliauskas,,,,,1,party,,,,,,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,,,TRUE,FALSE,TRUE_FALSE
1089,"ST 08121996, p.77",1996,12,"Garden Island, back of, 30 m depth",midshore,5,,,"2 fishers, 1 trip",boat,,,,jewfish,"two jewfish, 20 kg largest",,kg,1,20,20,2,2,0,,"Teresa Harris, Kevin Harris",,,,,2,"fishers,",1,trip,,,,"two jewfish, 20 kg largest","two , 20 kg largest","jewfish two jewfish, 20 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,20,20,,TRUE,FALSE,TRUE_FALSE
1076,"ST 26051996, p.97",1996,5,"Garden Island, back of, 35 m depth",midshore,5,7.5 boat,,1 party,boat,,,,jewfish,16 kg,,kg,1,16,16,1,1,0,,"David Turner, Max Turner",,,,,1,party,,,,,,16 kg,16 kg,jewfish 16 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,16,,,TRUE,FALSE,TRUE_FALSE
1091,"ST 15121996, p.73",1996,12,"Garden Island, back of, deeper than 14 m",coastal,8,,,"2 fishers, 1 trip",boat,,,,jewfish,"four jewfish, 18 kg largest",,kg,1,18,18,4,4,0,,"Bill Wilson, Steve Bertling",,,,,2,"fishers,",1,trip,,,,"four jewfish, 18 kg largest","four , 18 kg largest","jewfish four jewfish, 18 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,18,18,,TRUE,FALSE,TRUE_FALSE
1071,"ST 28011996, p.79",1996,1,Hillarys Boat Harbour. 1 km off,coastal,2,,,2 fishers,boat,,,,jewfish,,,,,,0,1,1,0,,"Paul Cestrilli, Paul Micheli",,,,,2,fishers,,,,,,,,jewfish ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
1074,"ST 24031996, p.90",1996,3,"Hillarys, 16 km out, 25 m deep",midshore,2,21 ft Leeder,,"1 party, 2 trips",boat,,,,jewfish,"two jewfish, 24 kg largest",,kg,1,24,24,2,2,0,,"Alan Gibson, Troy Gibson",,,,,1,"party,",2,trips,,,,"two jewfish, 24 kg largest","two , 24 kg largest","jewfish two jewfish, 24 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,24,24,,TRUE,FALSE,TRUE_FALSE
1073,"ST 10031996, p.87",1996,3,"Hillarys, 8 km offshore",midshore,2,,,1 fisher,boat,,,,jewfish,17 kg,,kg,1,17,17,1,1,0,,Phil Cass,,,,,1,fisher,,,,,,17 kg,17 kg,jewfish 17 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,17,,,TRUE,FALSE,TRUE_FALSE
1075,"ST 21041996, p.83",1996,4,"Hillarys, inside 3-mile reef",coastal,2,5.2 m Fraser,,"1 party, 1 trip",boat,,,,spper,13 kg,13,kg,1,,0,1,0,1,,"Craig Heidke, Kev Jarvis",,,,,1,"party,",1,trip,,,,13 kg,13 kg,spper 13 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,13,,,TRUE,FALSE,TRUE_FALSE
1066,"ST 14011996, p.84",1996,1,"Hillarys, inside the reef",coastal,2,dinghy,,1 fisher,boat,,,,jewfish,10 kg,,kg,1,10,10,1,1,0,,,,,,,1,fisher,,,,,,10 kg,10 kg,jewfish 10 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,10,,,TRUE,FALSE,TRUE_FALSE
1083,"ST 01091996, p.83",1996,9,"Hillarys, south of, 5 kms offshore",coastal,2,,,"4 fishers, 1 trip",boat,,,,jewfish,,,,,,0,1,1,0,,Damien Cestrilli,,,,,4,"fishers,",1,trip,,,,,,jewfish ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
1092,"ST 29121996, p.55",1996,12,"Mandurah, 35 km off",offshore,5,"Spper winch, 7m Fraser",,"2 fishers, 1 trip",boat,,,,grey nurse,48 kg,,kg,1,,0,1,0,0,,"Matthew Gilbert, Ken Gilbert",,,,,2,"fishers,",1,trip,,,,48 kg,48 kg,grey nurse 48 kg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,grey nurse_1,48,,,TRUE,FALSE,TRUE_FALSE
1077,"ST 26051996, p.97",1996,5,"Mandurah, 56 km out",offshore,5,'it wasn't long before they had reached their limit of prized jewfish',,1 party,boat,,,,jewfish,"eight jewfish, 23 kg largest",,kg,1,23,23,8,8,0,,Willy Zorzi,,,,,1,party,,,,,,"eight jewfish, 23 kg largest","eight , 23 kg largest","jewfish eight jewfish, 23 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_8,23,23,,TRUE,FALSE,TRUE_FALSE
1065,"ST 07011996, p.75",1996,1,"Mandurah, 64 kms off, 90 m deep",offshore,5,,,1 fisher,boat,,,,jewfish,18 kg,,kg,1,18,18,1,1,0,,Ian Thompson,,,,,1,fisher,,,,,,18 kg,18 kg,jewfish 18 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,18,,,TRUE,FALSE,TRUE_FALSE
1067,"ST 21011996, p.86",1996,1,"Mindarie Keys, south of, shallow water",coastal,2,dinghy,,1 fisher,boat,,,,jewfish,9.5 kg,,kg,1,9.5,9.5,1,1,0,,,,,,,1,fisher,,,,,,9.5 kg,9.5 kg,jewfish 9.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,9.5,,,TRUE,FALSE,TRUE_FALSE
1088,"ST 24111996, p.94",1996,11,"Ocean Reef, 20 kms offshore",midshore,1,,,"3 fishers, 1 trip",boat,,,,"spper, jewfish","two spper, 5.5 kg largest; one jewfish, 10 kg",5.5,kg,1,10,10,3,1,2,,"Eric Duncan, Charlie and Roy",,,,,3,"fishers,",1,trip,,,,"two spper, 5.5 kg largest; one jewfish, 10 kg","two , 5.5 kg largest; one , 10 kg","spper, jewfish two spper, 5.5 kg largest; one jewfish, 10 kg",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spper, jewfish_3",10,10,,TRUE,FALSE,TRUE_FALSE
1070,"ST 28011996, p.79",1996,1,"Ocean Reef, 43 m depth",offshore,1,,,1 party,boat,,,,"baldchin groper, jewfish, breaksea cod, leatherjackets","six baldchin groper, 6 kg largest; jewfish; breaksea cod; leatherjacket",,kg,1,,0,9,1,0,,Lindsay Nicholls,,,,,1,party,,,,,,"six baldchin groper, 6 kg largest; jewfish; breaksea cod; leatherjacket","six , 6 kg largest; ; ; ","baldchin groper, jewfish, breaksea cod, leatherjackets six baldchin groper, 6 kg largest; jewfish; breaksea cod; leatherjacket",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baldchin groper, jewfish, breaksea cod, leatherjackets_9",6,,,TRUE,FALSE,TRUE_FALSE
1069,"ST 28011996, p.79",1996,1,"Ocean Reef, 60 m depth",offshore,1,,,"2 fishers, 1 trip",boat,,,,"jewfish, spper, queen spper",two jewfish; two spper; one N_valenciennesi,,,,,0,5,2,2,,"Dudley Batten, John Kersey",,,,,2,"fishers,",1,trip,,,,two jewfish; two spper; one queen spper,two ; two ; one ,"jewfish, spper, N_valenciennesi two jewfish; two spper; one N_valenciennesi",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, queen spper_5",#ME?,,,FALSE,FALSE,FALSE_FALSE
1084,"ST 08091996, p.75",1996,9,"Rottnest, 1.5 km north of",midshore,4,7 m Bertram,,"2 fishers, 1 trip",boat,,,,"jewfish, breaksea cod",17.1 kg; two breaksea cod,,kg,1,17.1,17.1,3,1,0,,Tony Alvarez,,,,,2,"fishers,",1,trip,,,,17.1 kg; two [some] breaksea cod,17.1 kg; two [some] ,"jewfish, breaksea cod 17.1 kg; two [some] breaksea cod",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, breaksea cod_3",17.1,,,TRUE,FALSE,TRUE_FALSE
1078,"ST 23061996, p.93",1996,6,"Rottnest, 2 km north of Thompsons Bay",midshore,4,23ft Lancer,,1 party,boat,,,,harlequin fish,4.5 kg,,kg,1,,0,1,0,0,,Craig Vivian,,,,,1,party,,,,,,4.5 kg,4.5 kg,harlequin fish 4.5 kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,harlequin fish_1,4.5,,,TRUE,FALSE,TRUE_FALSE
1085,"ST 15091996, p.95",1996,9,"Rottnest, just off",midshore,4,,,1 party,boat,,,,jewfish,15 kg,,kg,1,15,15,1,1,0,,Norman Robinson,,,,,1,party,,,,,,15 kg,15 kg,jewfish 15 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,15,,,TRUE,FALSE,TRUE_FALSE
1079,"ST 21071996, p.83",1996,7,"Rottnest, southwest of",midshore,5,24kg stroker game rod and reel 'made boating the fish relatively easy',,1 fisher,boat,,,,jewfish,21.1 kg,,kg,1,21.1,21.1,1,1,0,,Brett Williams,,,,,1,fisher,,,,,,21.1 kg,21.1 kg,jewfish 21.1 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21.1,,,TRUE,FALSE,TRUE_FALSE
1080,"ST 04081996, p.80",1996,7,"Safety Bay, Murray Reef",coastal,10,,,1 fisher,boat,,,,spper,6 kg,6,kg,1,,0,1,0,1,,Peter Vreeken,,,,,1,fisher,,,,,,6 kg,6 kg,spper 6 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,6,,,TRUE,FALSE,TRUE_FALSE
1072,"ST 10031996, p.87",1996,3,"Scarborough, 8 km offshore",midshore,3,,,1 fisher,boat,,,,jewfish,18.5 kg,,kg,1,18.5,18.5,1,1,0,,Alan Clinch,,,,,1,fisher,,,,,,18.5 kg,18.5 kg,jewfish 18.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,18.5,,,TRUE,FALSE,TRUE_FALSE
1093,"ST 29121996, p.55",1996,12,Two Rocks (offshore),offshore,1,,,"1 fisher, charter boat",boat,,,,spper,17 kg,17,kg,1,,0,1,0,1,,Brian Mitchell,,,,,1,"fisher,",charter,boat,,,,17 kg,17 kg,spper 17 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,17,,,TRUE,FALSE,TRUE_FALSE
1082,"ST 11081996, p.84",1996,8,"Two Rocks, 16 km off",midshore,1,8 m aluminium,,"3 fishers, 1 trip",boat,,,,spper,"nine spper, 4.5 kg largest; one jewfish, 4.5 kg",4.5,kg,1,4.5,4.5,10,1,9,,"Peter Jasinski, Jim King, Ian Townsend",,,,,3,"fishers,",1,trip,,,,"nine spper, 4.5 kg largest; one jewfish, 4.5 kg","nine , 4.5 kg largest; one , 4.5 kg","spper nine spper, 4.5 kg largest; one jewfish, 4.5 kg",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_10,4.5,,,TRUE,FALSE,TRUE_FALSE
1068,"ST 21011996, p.87",1996,1,"Two Rocks, 24 km out, 40 m depth",offshore,1,,,1 fisher,boat,,,,jewfish,21 kg,,kg,1,21,21,1,1,0,,Jason Connolly,,,,,1,fisher,,,,,,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,,,TRUE,FALSE,TRUE_FALSE
1090,"ST 15121996, p.72",1996,12,Woodman Point,coastal,7,,,1 fisher,shore,,,,spper,12.4 kg,12.4,kg,1,,0,1,0,1,,Diep Nguyen,,,,,1,fisher,,,,,,12.4 kg,12.4 kg,spper 12.4 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,12.4,,,TRUE,FALSE,TRUE_FALSE
1111,"ST 09111997, p.86",1997,11,Cockburn Sound,coastal,9,,,"2 fishers, 1 boat",boat,,,,spper,"two spper, 16.8 kg largest",16,kg,1,,0,2,0,2,,"Alen Santich, Mato Santich",,,,,2,"fishers,",1,boat,,,,"two spper, 16.8 kg largest","two , 16.8 kg largest","spper two spper, 16.8 kg largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,16.8,,16,TRUE,FALSE,TRUE_FALSE
1112,"ST 23111997, p.69",1997,11,Cockburn Sound,coastal,9,,,1 fisher,boat,,,,spper,16 kg,16,kg,1,,0,1,0,1,,Gerry Falzon,,,,,1,fisher,,,,,,16 kg,16 kg,spper 16 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,16,,,TRUE,FALSE,TRUE_FALSE
1110,"ST 26101997, p.86",1997,10,"Cockburn Sound, Gravel patch",coastal,9,,,1 fisher,boat,,,,spper,14 kg,14,kg,1,,0,1,0,1,,,,,,,1,fisher,,,,,,14 kg,14 kg,spper 14 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,14,,,TRUE,FALSE,TRUE_FALSE
1103,"ST 27071997, p.74",1997,7,"Cockburn Sound, the D9 Caterpillar site",coastal,9,,,2 fishers,boat,,,,baldchin groper,7.8 kg,,kg,1,,0,1,0,0,,"Stuart Howlett, Steve Groom",,,,,2,fishers,,,,,,7.8 kg,7.8 kg,baldchin groper 7.8 kg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baldchin groper_1,7.8,,,TRUE,FALSE,TRUE_FALSE
1101,"ST 01061997, p.76",1997,6,"Continental shelf, 380 m, back of Rottnest",midshore,1,"As anglers venture further out back of Rottnest to harvest some of the rick pickings off the Continental shelf, more and more unusual fish will be taken",,1 fisher,boat,,,,hapuka,20 kg,,kg,1,,0,1,0,0,,Troy Duncan,,,,,1,fisher,,,,,,20 kg,20 kg,hapuka 20 kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,hapuka_1,20,,,TRUE,FALSE,TRUE_FALSE
1097,"ST 06041997, p.68",1997,4,"Garden Island, 7km out from the back of, at 'the old Derwent' [ie wreck]",midshore,8,,,2 fishers,boat,,,,bronze whaler,2 m length,,,,,0,1,0,0,,"Steve Bertling, Bill Wilson",,,,,2,fishers,,,,,,2 m length,2 m length,bronze whaler 2 m length,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bronze whaler_1,2,,,FALSE,FALSE,FALSE_FALSE
1108,"ST 21091997, p.86",1997,9,"Garden Island, back of ('the shallows')",coastal,8,,,1 party,boat,,,,jewfish,20 kg,,kg,1,20,20,1,1,0,,Brad Mitchell,,,,,1,party,,,,,,20 kg,20 kg,jewfish 20 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,20,,,TRUE,FALSE,TRUE_FALSE
1107,"ST 07091997, p.82",1997,9,"Hillarys, 20 km out",midshore,1,GPS; 'top day's fishing over a lump revisted with the help of a GPS',,2 fishers,boat,,,,"spper, baldchin groper","one spper, 6 kg; one baldchin groper, 4 kg",6,kg,1,,0,1,0,1,,"Gavin Dennison, Matt Gates",,,,,2,fishers,,,,,,"one spper, 6 kg; one baldchin groper, 4 kg","one , 6 kg; one , 4 kg","spper, baldchin groper one spper, 6 kg; one baldchin groper, 4 kg",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spper, baldchin groper_1",6,,,TRUE,FALSE,TRUE_FALSE
1100,"ST 18051997, p.78",1997,5,"Hillarys, 24 km west of, 40 m depth with ledge rising to 36 m",offshore,1,"No GPS, just echo sounder; 4.2 m tinnie",,2 fishers,boat,,,,jewfish,20 kg,,kg,1,20,20,1,1,0,,Matt Gates,,,,,2,fishers,,,,,,20 kg,20 kg,jewfish 20 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,20,,,TRUE,FALSE,TRUE_FALSE
1102,"ST 29061997, p.78",1997,6,"Leeman, 7 m depth, 1 km offshore",coastal,,4.3 aluminium rubout,,1 fisher,boat,,,,jewfish,20 kg,,kg,1,20,20,1,1,0,,Andy Bywaters,,,,,1,fisher,,,,,,20 kg,20 kg,jewfish 20 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,20,,,TRUE,FALSE,TRUE_FALSE
1104,"ST 03081997, p.74",1997,8,"Mandurah, out from",midshore,5,,,"2 fishers, 3 hours, 1 boat",boat,,,,jewfish,"four jewfish, 22.5 kg largest",,kg,1,22,22,4,4,0,,"Phillip Cass, Marcus Cass",,,,,2,"fishers,",3,"hours,",,,,"four jewfish, 22.5 kg largest","four , 22.5 kg largest","jewfish four jewfish, 22.5 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,22.5,22,,TRUE,FALSE,TRUE_FALSE
1099,"ST 27041997, p.70",1997,4,"Mandurah, out from",midshore,5,,,1 fisher,boat,,,,jewfish,19 kg,,kg,1,19,19,1,1,0,,Terry Gilchrist,,,,,1,fisher,,,,,,19 kg,19 kg,jewfish 19 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,19,,,TRUE,FALSE,TRUE_FALSE
1105,"ST 31081997, p.76",1997,8,"Ocean Reef, 40 km offshore",offshore,1,,,"2 fishers, 3 hours, 1 boat",boat,,,,"jewfish, spper","two jewfish, 14 kg largest; three spper, 10 kg largest",10,kg,1,14,14,5,2,3,,Cliff Osborne,,,,,2,"fishers,",3,"hours,",,,,"two jewfish, 14 kg largest; three spper, 10 kg largest","two , 14 kg largest; three , 10 kg largest","jewfish, spper two jewfish, 14 kg largest; three spper, 10 kg largest",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_5",14,14,10,TRUE,FALSE,TRUE_FALSE
1109,"ST 19101997, p.91",1997,10,"Ocean Reef, out from, deep sea",offshore,1,,,1 party,boat,,,,"jewfish, spper, baldchin, breaksea cod",jewfish; spper; baldchin groper; breaksea cod,,,,,0,4,1,1,,Troy Duncan,,,,,1,party,,,,,,jewfish; spper; baldchin groper; breaksea cod,; ; ; ,"jewfish, spper, baldchin, breaksea cod jewfish; spper; baldchin groper; breaksea cod",1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, baldchin, breaksea cod_4",#ME?,,,FALSE,FALSE,FALSE_FALSE
1096,"ST 16031997, p.92",1997,3,Rockingham,coastal,9,,,1 party,boat,,,,jewfish,four jewfish,,,,,0,4,4,0,,Glen Jakovich,,,,,1,party,,,,,,four jewfish,four ,jewfish four jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,#ME?,,,FALSE,FALSE,FALSE_FALSE
1094,"ST 26011997, p.64",1997,1,"Scarborough, the reef 2 kms off",coastal,3,,,"2 fishers, 1 boat",boat,,,,jewfish,4.5 kg,,kg,1,4.5,4.5,1,1,0,,,,,,,2,"fishers,",1,boat,,,,4.5 kg,4.5 kg,jewfish 4.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,4.5,,,TRUE,FALSE,TRUE_FALSE
1095,"ST 23021997, p.64",1997,2,Stragglers,coastal,6,,,1 party,boat,,,,baldchin groper,,,,,,0,1,0,0,,,,,,,1,party,,,,,,,,baldchin groper ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baldchin groper_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
1098,"ST 13041997, p.67",1997,4,"Swan River, Mosman's Bay",coastal,,,,1 fisher,boat,,,,spper,four spper,,,,,0,4,0,4,,A bloke simply known as Walshie',,,,,1,fisher,,,,,,four spper,four ,spper four spper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_4,#ME?,,,FALSE,FALSE,FALSE_FALSE
1106,"ST 07091997, p.82",1997,9,"Two Rocks, 30 km offshore, 'an isolated spot'",offshore,1,,,2 fishers,boat,,,,blue groper,26 kg,,kg,1,,0,1,0,0,,Joe Italiano,,,,,2,fishers,,,,,,26 kg,26 kg,A_gouldii 26 kg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue groper_1,26,,,TRUE,FALSE,TRUE_FALSE
1118,"ST 05071998, p.74",1998,7,18 utical miles off the coast of Perth,offshore,1,Charter boat,,"1 fisher, charter boat",boat,,,,"red spper, queen spper","three C_gerrardi; one N_valenciennesi, 10 kg",,kg,1,,,4,0,0,,Alan Reid,,,,,1,"fisher,",charter,boat,,,,"three red spper; one queen spper, 10 kg","three ; one , 10 kg","C_gerrardi, N_valenciennesi three C_gerrardi; one N_valenciennesi, 10 kg",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"red spper, queen spper_4",10,,,TRUE,FALSE,TRUE_FALSE
1130,"ST 13121998, p.82",1998,12,Cockburn Sound,coastal,9,,,1 fisher,boat,,,,jewfish,13 kg,,kg,1,13,13,1,1,0,,Peter Jasinki,,,,,1,fisher,,,,,,13 kg,13 kg,jewfish 13 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,13,,,TRUE,FALSE,TRUE_FALSE
1124,"ST 08111998, p.80",1998,11,Cockburn Sound,coastal,9,,,"4 fishers, 1 boat",boat,,,,spper,"eight spper, 13.9 kg largest",13,kg,1,,0,8,0,8,,"Chris Waterman, Russel Watern, Lou Rummer, Steve Walsh",,,,,4,"fishers,",1,boat,,,,"eight sppper, 13.9 kg largest","eight , 13.9 kg largest","spper eight sppper, 13.9 kg largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_8,13.9,,13,TRUE,FALSE,TRUE_FALSE
1128,"ST 29111998, p.84",1998,11,Cockburn Sound,coastal,9,,,1 party,boat,,,,spper,14.25 kg,14.25,kg,1,,0,1,0,1,,"Mike Wooldridge, Mark Woolwridge, Mike's son in law Dave",,,,,1,party,,,,,,14.25 kg,14.25 kg,spper 14.25 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,14.25,,,TRUE,FALSE,TRUE_FALSE
1127,"ST 22111998, p.84",1998,11,"Cockburn Sound, ASI Groyne",coastal,9,,,1 fisher,shore,,,,spper,14 kg,14,kg,1,,0,1,0,1,,Travis Mills,,,,,1,fisher,,,,,,14 kg,14 kg,spper 14 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,14,,,TRUE,FALSE,TRUE_FALSE
1117,"ST 19041998, p.78",1998,4,"Cockburn Sound, near Garden Is",coastal,9,,,"2 fishers, 1 boat",boat,,,,spper,"four spper, 13 kg largest",13,kg,1,,0,4,0,4,,"Adrian Steveni, Chris Steel",,,,,2,"fishers,",1,boat,,,,"four spper, 13 kg largest","four , 13 kg largest","spper four spper, 13 kg largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_4,13,,13,TRUE,FALSE,TRUE_FALSE
1121,"ST 30081998, p.86",1998,8,"Garden Island, 32 km off the back of",offshore,5,,,"2 fishers, 1 boat",boat,,,,"jewfish, breaksea cod, nnygai, banded sweep","one jewfish, 25 kg; breaksea cod; nnygai; banded sweep",,kg,1,25,25,4,1,0,,"Bruno Pitchen, Alan Webb",,,,,2,"fishers,",1,boat,,,,"one jewfish, 25 kg; breaksea cod; nnygai; banded sweep","one , 25 kg; ; ; ","jewfish, breaksea cod, nnygai, banded sweep one jewfish, 25 kg; breaksea cod; nnygai; banded sweep",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, breaksea cod, nnygai, banded sweep_4",25,25,,TRUE,FALSE,TRUE_FALSE
1114,"ST 11011998, p.72",1998,1,"Garden Island, 35 kms at the back of",offshore,5,5.5 m centre console,,2 fishers,boat,,,,jewfish,"five jewfish, 11 kg largest",,kg,1,11,11,5,5,0,,"Glen Jakovich, Michael Garbin",,,,,2,fishers,,,,,,"five jewfish, 11 kg largest","five , 11 kg largest","jewfish five jewfish, 11 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,11,11,,TRUE,FALSE,TRUE_FALSE
1122,"ST 30081998, p.86",1998,8,"Garden Island, behind, 30 m depth",midshore,5,,,1 fisher,boat,,,,jewfish,21 kg,,kg,1,21,21,1,1,0,,Max Kelsall,,,,,1,fisher,,,,,,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,,,TRUE,FALSE,TRUE_FALSE
